"","Log_Total_hour_salary","ingtot","y_ingLab_m","y_salary_m","y_salarySec_m","y_ingLab_m_ha","y_salary_m_hu","y_salarySec_m_ha","totalHoursWorked","hoursWorkUsual","hoursWorkActualSecondJob","age","sex","estrato1","maxEducLevel","college","edu_years","exp","oficio","relab","formal","microEmpresa","regSalud","sizeFirm","p6240","ocu","dsi"
"6866",8.53064402125752,1042500,1042500,930000,NA,5067.70849609375,4520.83349609375,NA,48,48,NA,27,0,2,7,0,16,5,13,1,1,"No Small",1,4,1,1,0
"6867",8.42447357897409,981242,781242,781242,NA,4557.2451171875,4557.2451171875,NA,40,40,NA,43,0,2,3,0,3,34,53,1,0,"Small",1,2,1,1,0
"6868",8.54362381261135,1136119.66666667,1056119.625,781242,NA,5133.9150390625,3797.7041015625,NA,48,48,NA,42,1,2,6,1,10,26,97,1,1,"Small",1,2,1,1,0
"6869",8.42133910395533,934556.5,934556.5,781242,NA,4542.98291015625,3797.7041015625,NA,48,48,NA,42,0,2,5,0,9,27,79,1,1,"No Small",1,5,1,1,0
"6870",8.20344329688391,655000,595000,540000,55000,3653.5087890625,3818.18188476562,2566.66666666667,38,33,5,57,0,2,3,0,3,48,53,1,0,"No Small",3,4,4,1,0
"6871",8.79908836157142,1874833.33333333,1874833.375,1060000,7e+05,6628.19873046875,5152.77783203125,9074.07407407407,66,48,18,26,0,2,6,1,11,9,58,1,1,"No Small",1,3,1,1,0
"6872",8.9337081571739,1945000,1625000,1500000,NA,7583.33349609375,7000,NA,50,50,NA,31,0,2,7,0,15,10,9,1,1,"No Small",1,5,1,1,0
"6873",8.44820028505205,8e+05,8e+05,8e+05,NA,4666.66650390625,4666.66650390625,NA,40,40,NA,43,0,2,4,0,5,32,89,1,0,"No Small",1,3,1,1,0
"6874",8.59389459598512,1388211,1388211,1200000,NA,5398.59814453125,4666.66650390625,NA,60,60,NA,53,1,2,4,0,5,42,58,1,1,"No Small",1,3,1,1,0
"6875",9.1396099077646,1916666.66666667,1916666.625,1800000,NA,9317.1298828125,8750,NA,48,48,NA,44,0,2,7,0,18,20,13,1,1,"No Small",1,5,1,1,0
"6876",7.84206453379759,870000,720000,720000,NA,2545.45458984375,2545.45458984375,NA,66,66,NA,45,0,2,4,0,5,34,99,1,0,"Small",3,2,1,1,0
"6877",9.74406836350745,2923333.33333333,2923333.25,2700000,NA,17052.77734375,15750,NA,40,40,NA,47,1,3,7,0,18,23,8,2,1,"No Small",1,5,1,1,0
"6878",8.71340063883191,1251544.33333333,1251544.375,1e+06,NA,6083.896484375,4861.111328125,NA,48,48,NA,27,1,2,6,1,11,10,62,1,1,"No Small",1,5,1,1,0
"6879",9.10600819024896,2316666.66666667,2316666.75,1400000,NA,9009.259765625,5444.4443359375,NA,60,60,NA,23,0,2,7,0,13,4,7,1,1,"No Small",1,5,1,1,0
"6880",8.39795140186588,912953,912953,781242,NA,4437.9658203125,3797.7041015625,NA,48,48,NA,36,0,1,6,1,11,19,55,1,1,"No Small",1,5,1,1,0
"6881",8.11172805889401,2e+05,2e+05,2e+05,NA,3333.33325195312,3333.33325195312,NA,14,14,NA,41,0,2,5,0,9,26,45,1,0,"Small",1,2,4,1,0
"6882",8.19974875303648,1123211,1123211,9e+05,NA,3640.03564453125,2916.66674804688,NA,72,72,NA,42,0,3,6,1,11,25,58,1,1,"No Small",1,5,1,1,0
"6883",8.53610723086726,1048211,1048211,9e+05,NA,5095.47021484375,4375,NA,48,48,NA,34,1,3,5,0,8,20,98,1,1,"No Small",1,5,1,1,0
"6884",9.85511402519433,3266666.66666667,3266666.75,2900000,NA,19055.556640625,16916.666015625,NA,40,40,NA,45,0,3,7,0,17,22,13,1,1,"No Small",1,5,1,1,0
"6885",8.97453014396751,1625000,1625000,1500000,NA,7899.3056640625,7291.66650390625,NA,48,48,NA,43,0,3,7,0,16,21,42,1,1,"No Small",1,4,1,1,0
"6886",9.95535945879242,4333333.33333333,4333333.5,4e+06,NA,21064.81640625,19444.4453125,NA,48,48,NA,44,1,4,7,0,16,22,21,1,1,"No Small",1,5,1,1,0
"6887",9.8499989019258,3900000,3900000,3600000,NA,18958.333984375,17500,NA,48,48,NA,39,1,4,7,0,14,19,3,1,1,"No Small",1,5,1,1,0
"6888",8.56907446232577,1806119.66666667,902786.3125,781242,NA,5266.25341796875,4557.2451171875,NA,40,40,NA,41,0,3,6,1,11,24,38,1,1,"No Small",1,5,1,1,0
"6889",9.42729198021638,2875000,2875000,2500000,NA,12422.83984375,10802.46875,NA,54,54,NA,34,1,3,6,1,11,17,44,1,1,"No Small",1,5,1,1,0
"6890",8.47479932413019,985877.666666667,985877.6875,8e+05,NA,4792.4609375,3888.88891601562,NA,48,48,NA,52,1,3,5,0,8,38,58,1,1,"Small",1,2,1,1,0
"6891",8.48262156076191,993619.666666667,993619.6875,781242,NA,4830.095703125,3797.7041015625,NA,48,48,NA,36,0,2,6,1,11,19,39,1,1,"No Small",1,5,1,1,0
"6892",9.24357811614082,2126666.66666667,2126666.75,2e+06,NA,10337.962890625,9722.22265625,NA,48,48,NA,41,1,2,6,1,11,24,89,1,1,"No Small",1,4,1,1,0
"6893",8.81832604553356,1390000,1390000,1200000,NA,6756.9443359375,5833.33349609375,NA,48,48,NA,37,1,3,6,1,11,20,45,1,1,"No Small",1,4,1,1,0
"6894",8.64734516195925,1171544.33333333,1171544.375,1e+06,NA,5695.00732421875,4861.111328125,NA,48,48,NA,22,0,1,7,0,13,3,39,1,1,"No Small",1,5,1,1,0
"6895",8.67134389914528,380000,3e+05,3e+05,NA,5833.33349609375,5833.33349609375,NA,12,12,NA,51,0,1,5,0,9,36,54,3,0,"Small",1,1,4,1,0
"6896",9.02940671878579,1716666.66666667,1716666.625,1600000,NA,8344.9072265625,7777.77783203125,NA,48,48,NA,23,0,1,7,0,13,4,39,1,1,"No Small",1,4,1,1,0
"6897",9.59479036802551,3021544.33333333,3021544.25,2800000,NA,14688.0625,13611.111328125,NA,48,48,NA,29,1,3,7,0,17,6,8,1,1,"No Small",1,5,1,1,0
"6898",9.25913053614561,1800000,1800000,1800000,NA,10500,10500,NA,40,40,NA,26,0,3,7,0,13,7,19,1,1,"No Small",1,4,1,1,0
"6899",8.54729123310249,1062333,1060000,1e+06,NA,5152.77783203125,4861.111328125,NA,48,48,NA,31,1,1,6,1,11,14,95,1,1,"No Small",1,5,1,1,0
"6900",8.83771318123757,1417211,1417211,1200000,NA,6889.22021484375,5833.33349609375,NA,48,48,NA,41,1,3,7,0,14,21,3,1,1,"No Small",1,5,1,1,0
"6901",9.51740678572534,2796544.33333333,2796544.25,2500000,NA,13594.3125,12152.77734375,NA,48,48,NA,31,1,3,7,0,11,14,30,1,1,"No Small",1,5,1,1,0
"6902",8.7741092730624,1329877.66666667,1329877.625,1200000,NA,6464.68310546875,5833.33349609375,NA,48,48,NA,27,0,3,7,0,16,5,9,1,1,"No Small",1,5,1,1,0
"6903",9.47270463644367,4250000,3900000,2100000,NA,13000,7000,NA,70,70,NA,56,1,3,5,0,7,43,98,2,1,"No Small",1,5,1,1,0
"6904",9.53188697149246,3946666.66666667,3546666.75,3e+06,NA,13792.5927734375,11666.6669921875,NA,60,60,NA,35,1,3,6,1,11,18,58,2,1,"No Small",2,5,1,1,0
"6905",8.4601538766418,1125544.33333333,971544.3125,8e+05,NA,4722.78466796875,3888.88891601562,NA,48,48,NA,50,0,3,7,0,16,28,45,1,1,"Small",1,2,1,1,0
"6906",8.67470212109415,1454877.66666667,1454877.625,1300000,NA,5852.9560546875,5229.88525390625,NA,58,58,NA,20,1,3,6,1,11,3,45,1,0,"No Small",1,3,1,1,0
"6907",8.45364865527852,1022744.66666667,965244.6875,781242,NA,4692.16162109375,3797.7041015625,NA,48,48,NA,23,0,1,6,1,11,6,33,1,1,"No Small",1,5,1,1,0
"6908",9.54362463620373,2870833.33333333,2870833.25,2650000,NA,13955.439453125,12881.9443359375,NA,48,48,NA,34,0,3,7,0,17,11,30,1,1,"No Small",1,5,1,1,0
"6909",8.67134389914528,1e+06,1e+06,1e+06,NA,5833.33349609375,5833.33349609375,NA,40,40,NA,37,1,3,7,0,14,17,3,1,1,"No Small",1,3,1,1,0
"6910",8.72013403541293,1260000,1260000,1200000,NA,6125,5833.33349609375,NA,48,48,NA,39,1,3,7,0,19,14,2,1,1,"No Small",1,5,1,1,0
"6911",8.09820477883553,902004.75,902004.75,781242,NA,3288.55908203125,2848.27807617188,NA,64,64,NA,20,1,1,5,0,9,5,55,1,1,"No Small",1,5,1,1,0
"6912",8.8865970223844,1488211,1488211,1300000,NA,7234.35888671875,6319.4443359375,NA,48,48,NA,22,0,3,7,0,15,1,38,1,1,"No Small",1,4,1,1,0
"6913",9.00519920621399,1954877.66666667,1954877.625,1500000,2e+05,8145.3232421875,7291.66650390625,5833.33333333333,56,48,8,25,0,3,7,0,15,4,33,1,1,"No Small",1,4,1,1,0
"6914",8.61774758631232,1137377.66666667,1137377.625,970000,NA,5528.9189453125,4715.27783203125,NA,48,48,NA,28,1,3,7,0,13,9,97,1,1,"No Small",1,5,1,1,0
"6915",9.15685172136586,1775000,1625000,1500000,NA,9479.1669921875,8750,NA,40,40,NA,57,1,3,7,0,14,37,95,2,1,"No Small",1,5,1,1,0
"6916",9.09193023543626,1713211,1713211,1500000,NA,8883.31640625,7777.77783203125,NA,45,45,NA,48,0,3,7,0,16,26,33,1,1,"No Small",1,5,1,1,0
"6917",8.28240810396608,1016666.66666667,1016666.6875,1e+06,NA,3953.70385742188,3888.88891601562,NA,60,60,NA,21,1,1,6,1,11,4,58,1,1,"No Small",1,4,1,1,0
"6918",8.26787678668258,1002000,1002000,1002000,NA,3896.66674804688,3896.66674804688,NA,60,60,NA,20,1,1,6,1,11,3,58,1,0,"No Small",NA,3,1,1,0
"6919",7.94366624671528,869453,869453,781242,NA,2817.671875,2531.802734375,NA,72,72,NA,21,1,1,6,1,11,4,97,1,1,"No Small",1,4,1,1,0
"6920",9.77687657812564,3625000,3625000,3400000,NA,17621.52734375,16527.77734375,NA,48,48,NA,23,1,3,7,0,12,5,3,1,1,"No Small",1,3,1,1,0
"6921",7.85036335088024,550000,550000,550000,NA,2566.66674804688,2566.66674804688,NA,50,50,NA,57,1,1,5,0,8,43,95,1,0,"Small",3,2,1,1,0
"6922",9.50651487034825,3688333.33333333,3688333.25,2500000,980000,13447.0478515625,12152.77734375,14291.6666666667,64,48,16,33,0,3,7,0,14,13,3,1,1,"No Small",1,5,1,1,0
"6923",8.34913135482344,1069453,869453,781242,NA,4226.5078125,3797.7041015625,NA,48,48,NA,22,1,3,7,0,14,2,3,1,0,"No Small",1,4,1,1,0
"6924",8.4890223590924,1e+06,1e+06,1e+06,NA,4861.111328125,4861.111328125,NA,48,48,NA,39,1,1,7,0,14,19,85,1,1,"Small",1,2,1,1,0
"6925",8.45105349324529,1212743,962743,781242,NA,4680.00048828125,3797.7041015625,NA,48,48,NA,29,1,2,6,1,11,12,90,1,1,"No Small",1,4,6,1,0
"6926",7.97819671858534,981242,2e+05,2e+05,NA,2916.66674804688,2916.66674804688,NA,16,16,NA,73,1,2,4,0,5,62,81,1,1,"Small",1,2,6,1,0
"6927",8.70413362206188,1291666.66666667,1291666.625,1200000,NA,6027.77734375,5600,NA,50,50,NA,24,1,2,7,0,15,3,8,1,1,"No Small",1,5,1,1,0
"6928",8.73578679803808,1439877.66666667,1279877.625,1100000,NA,6221.62744140625,5347.22216796875,NA,48,48,NA,48,1,2,7,0,13,29,97,1,1,"No Small",1,5,1,1,0
"6929",11.3926392697254,1.9e+07,1.9e+07,1.9e+07,NA,88666.6640625,88666.6640625,NA,50,50,NA,57,0,5,7,0,19,32,21,1,1,"No Small",1,5,1,1,0
"6930",9.99576285832805,4700000,4700000,4700000,NA,21933.333984375,21933.333984375,NA,50,50,NA,31,0,5,7,0,17,8,15,1,1,"No Small",1,5,1,1,0
"6931",8.2013299740879,1181242,781242,781242,NA,3645.7958984375,3645.7958984375,NA,50,50,NA,48,0,5,4,0,5,37,54,3,1,"Small",1,1,1,1,0
"6932",8.70484516146364,2171544.33333333,2171544.5,1e+06,1e+06,6032.06787109375,3888.88891601562,9722.22222222222,84,60,24,31,1,2,7,0,17,8,2,1,1,"Small",1,2,1,1,0
"6933",8.53145285385325,1069453,869453,781242,NA,5071.80908203125,4557.2451171875,NA,40,40,NA,21,1,2,7,0,15,0,3,1,1,"No Small",1,5,1,1,0
"6934",8.38051712734846,934556.5,934556.5,781242,NA,4361.263671875,3645.7958984375,NA,50,50,NA,48,0,2,5,0,7,35,55,1,1,"No Small",1,4,1,1,0
"6935",6.18643722843094,260000,1e+05,1e+05,NA,486.111114501953,486.111114501953,NA,48,48,NA,61,0,2,4,0,5,50,53,1,0,"Small",3,2,1,1,0
"6936",8.73588238366176,8e+05,8e+05,8e+05,NA,6222.22216796875,6222.22216796875,NA,30,30,NA,48,1,2,6,1,11,31,98,1,0,"No Small",NA,5,1,1,0
"6937",8.8189572135429,1390877.66666667,1390877.625,1140000,NA,6761.21044921875,5541.66650390625,NA,48,48,NA,25,1,2,6,1,11,8,58,1,1,"No Small",1,4,1,1,0
"6938",8.23082808991905,965556.5,965556.5,781242,NA,3754.94189453125,3038.16333007812,NA,60,60,NA,53,1,2,6,1,11,36,98,1,1,"No Small",1,5,1,1,0
"6939",8.91529892889449,1556544.33333333,1531544.375,1300000,NA,7445.00732421875,6319.4443359375,NA,48,48,NA,51,1,2,5,0,7,38,93,1,1,"No Small",1,4,1,1,0
"6940",8.31416319915885,839575.333333333,839575.3125,781242,NA,4081.26879882812,3797.7041015625,NA,48,48,NA,65,0,5,4,0,5,54,54,3,0,"Small",1,1,1,1,0
"6941",8.88106438714352,1480000,1480000,950000,NA,7194.4443359375,4618.0556640625,NA,48,48,NA,24,1,2,6,1,10,8,97,1,1,"Small",1,2,1,1,0
"6942",8.43935326417284,951544.333333333,951544.3125,8e+05,NA,4625.5625,3888.88891601562,NA,48,48,NA,23,0,2,6,1,11,6,77,1,1,"No Small",1,5,1,1,0
"6943",10.0576382602652,4781242,4e+06,4e+06,NA,23333.333984375,23333.333984375,NA,40,40,NA,60,0,5,7,0,16,38,44,1,1,"No Small",1,5,1,1,0
"6944",8.4601538766418,971544.333333333,971544.3125,8e+05,NA,4722.78466796875,3888.88891601562,NA,48,48,NA,25,1,2,7,0,13,6,53,1,1,"No Small",1,4,1,1,0
"6945",8.80555440331779,1515314.5,1515314.5,1300000,NA,6671.19580078125,5723.2705078125,NA,53,53,NA,24,0,2,7,0,13,5,59,1,1,"No Small",1,3,1,1,0
"6946",8.207038285307,1100000,1100000,1100000,NA,3666.66674804688,3666.66674804688,NA,70,70,NA,25,1,1,6,1,11,8,58,1,1,"No Small",1,4,1,1,0
"6947",8.4890223590924,1e+06,1e+06,1e+06,NA,4861.111328125,4861.111328125,NA,48,48,NA,58,0,5,7,0,18,34,54,3,0,"Small",NA,1,1,1,0
"6948",8.71963997205719,1259377.66666667,1259377.625,930000,NA,6121.974609375,4520.83349609375,NA,48,48,NA,34,0,2,6,1,11,17,58,1,1,"No Small",1,5,1,1,0
"6949",7.97819671858534,6e+05,6e+05,6e+05,NA,2916.66674804688,2916.66674804688,NA,48,48,NA,26,1,2,5,0,9,11,83,1,0,"Small",NA,2,1,1,0
"6950",8.6023509798267,7e+05,7e+05,6e+05,NA,5444.4443359375,4666.66650390625,NA,30,30,NA,49,0,2,6,1,11,32,39,1,0,"Small",3,2,1,1,0
"6951",9.66767732452745,3250000,3250000,3e+06,NA,15798.611328125,14583.3330078125,NA,48,48,NA,26,1,5,7,0,18,2,17,1,1,"No Small",1,4,1,1,0
"6952",6.32793678372919,120000,120000,120000,NA,560,560,NA,50,50,NA,28,0,1,5,0,9,13,45,1,0,"Small",3,2,1,1,0
"6953",8.70145475970164,1318211,1288211,1080000,NA,6011.6513671875,5040,NA,50,50,NA,42,0,3,6,1,11,25,77,1,1,"No Small",1,5,1,1,0
"6954",8.79650704702313,1520000,1360000,1200000,NA,6611.111328125,5833.33349609375,NA,48,48,NA,41,0,3,7,0,16,19,13,1,1,"No Small",1,5,1,1,0
"6955",8.23635483472765,1089453,1019453,781242,NA,3775.751953125,2893.48876953125,NA,63,63,NA,19,1,3,6,1,11,2,55,1,1,"No Small",1,5,1,1,0
"6956",8.3885482779822,1004408.66666667,904408.625,781242,NA,4396.4306640625,3797.7041015625,NA,48,48,NA,39,1,3,6,1,10,23,84,1,1,"No Small",1,5,1,1,0
"6957",8.31416319915885,839575.333333333,839575.3125,781242,NA,4081.26879882812,3797.7041015625,NA,48,48,NA,27,0,3,6,1,11,10,33,1,1,"No Small",1,5,1,1,0
"6958",8.65231189781019,1177377.66666667,1177377.625,980000,NA,5723.36328125,4763.888671875,NA,48,48,NA,41,1,3,6,1,11,24,37,1,1,"No Small",1,4,1,1,0
"6959",8.81403225818381,1384044.33333333,1384044.375,1200000,NA,6727.99365234375,5833.33349609375,NA,48,48,NA,40,0,3,7,0,14,20,32,1,1,"No Small",1,5,1,1,0
"6960",8.63052187672324,1200000,1200000,1200000,NA,5600,5600,NA,50,50,NA,29,1,1,4,0,5,18,93,1,0,"No Small",1,4,1,1,0
"6961",8.41711773036017,970619.666666667,930619.6875,781242,NA,4523.845703125,3797.7041015625,NA,48,48,NA,32,0,3,4,0,5,21,54,3,1,"Small",1,1,1,1,0
"6962",8.45397161522587,965556.5,965556.5,781242,NA,4693.67724609375,3797.7041015625,NA,48,48,NA,32,0,3,6,1,11,15,70,1,1,"No Small",1,5,1,1,0
"6963",8.24215197932255,781242,781242,781242,NA,3797.7041015625,3797.7041015625,NA,48,48,NA,27,1,3,7,0,13,8,3,1,0,"No Small",1,5,1,1,0
"6964",8.86279791603964,1453211,1453211,1065000,NA,7064.22021484375,5177.08349609375,NA,48,48,NA,33,1,3,7,0,13,14,84,1,1,"No Small",1,5,1,1,0
"6965",9.2073497717734,2051000,2051000,1800000,NA,9970.138671875,8750,NA,48,48,NA,30,0,3,7,0,16,8,13,2,1,"No Small",2,5,1,1,0
"6966",6.87958440899089,3e+05,3e+05,3e+05,NA,972.222229003906,972.222229003906,NA,72,72,NA,56,0,1,5,0,8,42,54,1,0,"No Small",NA,3,1,1,0
"6967",8.26587877011078,5e+05,4e+05,4e+05,NA,3888.88891601562,3888.88891601562,NA,24,24,NA,49,0,1,5,0,9,34,54,3,0,"Small",3,1,1,1,0
"6968",8.26587877011078,8e+05,8e+05,8e+05,NA,3888.88891601562,3888.88891601562,NA,48,48,NA,31,1,1,6,1,11,14,99,1,1,"No Small",1,5,1,1,0
"6969",8.69593698519937,1229877.66666667,1229877.625,1e+06,NA,5978.57177734375,4861.111328125,NA,48,48,NA,38,1,3,6,1,11,21,59,1,1,"No Small",1,5,1,1,0
"6970",8.64317309631761,1166666.66666667,1166666.75,1e+06,NA,5671.296875,4861.111328125,NA,48,48,NA,44,0,3,7,0,13,25,32,1,1,"No Small",1,5,1,1,0
"6971",9.32410301026599,2305000,2305000,2e+06,NA,11204.861328125,9722.22265625,NA,48,48,NA,47,1,3,7,0,13,28,33,1,1,"No Small",1,5,1,1,0
"6972",8.29404964010203,1420000,1200000,1200000,NA,4000,4000,NA,70,70,NA,33,1,1,4,0,5,22,77,1,0,"Small",3,2,1,1,0
"6973",8.41854943406759,931953,931953,781242,NA,4530.3271484375,3797.7041015625,NA,48,48,NA,21,0,1,7,0,11,4,45,1,1,"No Small",1,4,1,1,0
"6974",8.34913135482344,1069453,869453,781242,NA,4226.5078125,3797.7041015625,NA,48,48,NA,57,1,1,3,0,1,50,95,1,1,"No Small",1,4,1,1,0
"6975",7.90861754046511,932786.333333333,932786.3125,781242,NA,2720.62670898438,2278.62255859375,NA,80,80,NA,44,1,3,6,1,11,27,98,1,1,"No Small",1,5,1,1,0
"6976",8.24215197932255,781242,781242,781242,NA,3797.7041015625,3797.7041015625,NA,48,48,NA,34,0,3,7,0,13,15,32,1,0,"No Small",1,5,1,1,0
"6977",8.41752628876871,1181000,931000,9e+05,NA,4525.6943359375,4375,NA,48,48,NA,42,1,3,6,1,11,25,98,1,1,"Small",1,2,1,1,0
"6978",8.42447357897409,781242,781242,781242,NA,4557.2451171875,4557.2451171875,NA,40,40,NA,29,0,3,6,1,11,12,39,1,0,"No Small",1,5,1,1,0
"6979",8.7513865617467,1300000,1300000,1200000,NA,6319.4443359375,5833.33349609375,NA,48,48,NA,49,1,3,6,1,11,32,94,1,1,"No Small",1,3,1,1,0
"6980",8.96206979976513,1604877.66666667,1604877.625,1400000,NA,7801.48828125,6805.5556640625,NA,48,48,NA,46,0,3,7,0,16,24,44,1,1,"Small",1,2,1,1,0
"6981",8.59778974208465,1834944.66666667,1834944.625,781242,6e+05,5419.66748046875,2531.802734375,20000,79,72,7,26,1,1,3,0,4,16,39,1,1,"Small",1,2,1,1,0
"6982",8.22041643691338,1016666.66666667,716666.6875,7e+05,NA,3716.04956054688,3629.62963867188,NA,45,45,NA,24,0,2,6,1,11,7,51,1,0,"Small",1,2,1,1,0
"6983",9.16196674213803,2450000,2450000,2400000,NA,9527.77734375,9333.3330078125,NA,60,60,NA,29,1,2,5,0,8,15,53,1,0,"No Small",3,4,1,1,0
"6984",6.95654544315157,180666.666666667,90000,90000,NA,1050,1050,NA,20,20,NA,23,1,1,6,1,11,6,77,1,0,"Small",NA,2,6,1,0
"6985",7.90920379926675,1032000,840000,840000,NA,2722.22216796875,2722.22216796875,NA,72,72,NA,21,0,2,7,0,15,0,53,1,0,"Small",NA,2,1,1,0
"6986",8.74301830038882,1481166.66666667,1289166.625,1e+06,NA,6266.7822265625,4861.111328125,NA,48,48,NA,25,1,2,7,0,16,3,53,1,1,"No Small",1,3,1,1,0
"6987",8.59962678863414,1116953,1116953,781242,NA,5429.6328125,3797.7041015625,NA,48,48,NA,29,0,2,7,0,16,7,39,1,1,"No Small",1,5,1,1,0
"6988",9.02226652116627,1704453,1704453,781242,NA,8285.53515625,3797.7041015625,NA,48,48,NA,29,1,2,7,0,16,7,50,1,1,"No Small",1,3,1,1,0
"6989",8.17235272810245,1018000,850000,850000,NA,3541.66674804688,3541.66674804688,NA,56,56,NA,25,0,2,4,0,5,14,45,1,0,"No Small",3,3,1,1,0
"6990",8.78458991900824,2015833.33333333,2015833.375,1600000,NA,6532.79345703125,5185.18505859375,NA,72,72,NA,33,0,2,7,0,14,13,41,1,1,"No Small",1,4,1,1,0
"6991",8.34913135482344,869453,869453,781242,NA,4226.5078125,3797.7041015625,NA,48,48,NA,27,1,2,7,0,12,9,84,1,1,"No Small",1,5,1,1,0
"6992",8.7422767347285,1288211,1288211,1200000,NA,6262.13671875,5833.33349609375,NA,48,48,NA,22,0,2,7,0,13,3,39,1,1,"No Small",1,4,1,1,0
"6993",8.42122839309908,934453,934453,781242,NA,4542.47998046875,3797.7041015625,NA,48,48,NA,28,0,2,6,1,11,11,33,1,1,"No Small",1,5,1,1,0
"6994",8.39182581536849,907377.666666667,907377.6875,8e+05,NA,4410.86376953125,3888.88891601562,NA,48,48,NA,33,0,2,7,0,13,14,36,1,1,"No Small",1,4,1,1,0
"6995",8.44285030585521,954877.666666667,954877.6875,8e+05,NA,4641.7666015625,3888.88891601562,NA,48,48,NA,25,0,3,7,0,16,3,33,1,1,"No Small",1,4,1,1,0
"6996",8.36118895562229,916666.666666667,916666.6875,850000,NA,4277.77783203125,3966.66674804688,NA,50,50,NA,37,1,2,7,0,14,17,3,1,1,"No Small",1,5,1,1,0
"6997",9.39728088362701,3358333.33333333,3358333.25,3e+06,NA,12055.5556640625,10769.23046875,NA,65,65,NA,34,0,2,7,0,18,10,19,2,1,"No Small",1,5,1,1,0
"6998",8.39096486547079,1586544.33333333,1586544.375,1300000,NA,4407.06787109375,3611.11108398438,NA,84,84,NA,43,1,3,6,1,11,26,98,1,1,"No Small",1,3,1,1,0
"6999",8.45282809274012,964453,964453,781242,NA,4688.31298828125,3797.7041015625,NA,48,48,NA,42,0,3,5,0,8,28,54,1,1,"No Small",1,3,1,1,0
"7000",9.89511933569124,3400000,3400000,2600000,NA,19833.333984375,15166.6669921875,NA,40,40,NA,58,1,3,6,1,11,41,34,2,1,"No Small",2,5,1,1,0
"7001",7.75505310449211,5e+05,5e+05,5e+05,NA,2333.33325195312,2333.33325195312,NA,50,50,NA,49,0,2,6,1,11,32,79,1,0,"Small",1,2,1,1,0
"7002",8.96724893379269,1913211,1613211,1100000,NA,7841.998046875,5347.22216796875,NA,48,48,NA,28,0,2,7,0,17,5,2,1,1,"No Small",1,4,1,1,0
"7003",9.40330447692662,2754877.66666667,2754877.75,2200000,3e+05,12128.392578125,10694.4443359375,14000,53,48,5,31,1,3,7,0,14,11,84,1,1,"No Small",1,5,1,1,0
"7004",8.73317899959697,1276544.33333333,1276544.375,1035000,NA,6205.423828125,5031.25,NA,48,48,NA,30,1,2,7,0,13,11,19,1,1,"No Small",1,5,1,1,0
"7005",8.82123144312432,1644044.33333333,1394044.375,1150000,NA,6776.6044921875,5590.27783203125,NA,48,48,NA,32,0,2,7,0,13,13,38,1,1,"No Small",1,5,1,1,0
"7006",8.89351132132586,1655000,1280000,1250000,NA,7284.552734375,7291.66650390625,NA,41,40,1,44,0,3,7,0,16,22,11,1,1,"No Small",1,5,1,1,0
"7007",8.43772904355823,950000,950000,950000,NA,4618.0556640625,4618.0556640625,NA,48,48,NA,32,1,3,7,0,13,13,3,1,1,"No Small",1,4,1,1,0
"7008",8.26587877011078,8e+05,8e+05,8e+05,NA,3888.88891601562,3888.88891601562,NA,48,48,NA,42,0,3,7,0,13,23,53,1,0,"Small",1,2,1,1,0
"7009",8.4180127583971,931453,931453,781242,NA,4527.896484375,3797.7041015625,NA,48,48,NA,39,0,2,6,1,11,22,55,1,1,"No Small",1,5,1,1,0
"7010",9.15685172136586,2270000,1950000,1800000,NA,9479.1669921875,8750,NA,48,48,NA,47,1,2,7,0,16,25,70,1,1,"No Small",1,5,1,1,0
"7011",9.02454058564911,1708333.33333333,1708333.375,1600000,NA,8304.3984375,7777.77783203125,NA,48,48,NA,24,1,2,7,0,18,0,2,1,1,"No Small",1,5,1,1,0
"7012",8.43126365090544,943877.666666667,943877.6875,789000,NA,4588.29443359375,3835.41674804688,NA,48,48,NA,21,1,3,7,0,11,4,97,1,1,"No Small",1,5,1,1,0
"7013",8.11172805889401,1e+06,1e+06,1e+06,NA,3333.33325195312,3333.33325195312,NA,70,70,NA,53,1,3,6,1,11,36,45,1,0,"Small",3,2,1,1,0
"7014",9.70639061765748,2763333.33333333,2463333.25,2e+06,NA,16422.220703125,13333.3330078125,NA,35,35,NA,29,0,3,7,0,16,7,11,1,1,"No Small",1,4,1,1,0
"7015",9.37714758873007,3038211,3038211,2800000,NA,11815.2646484375,10888.888671875,NA,60,60,NA,45,1,3,7,0,18,21,30,1,1,"No Small",1,4,1,1,0
"7016",8.63157252437644,1153211,1153211,990000,NA,5605.88671875,4812.5,NA,48,48,NA,51,0,3,7,0,16,29,13,1,1,"No Small",1,5,1,1,0
"7017",8.70268987792786,1238211,1238211,1e+06,NA,6019.0810546875,4861.111328125,NA,48,48,NA,21,1,3,6,1,11,4,3,2,1,"No Small",1,5,1,1,0
"7018",9.13836688401154,2791666.66666667,2791666.75,1300000,NA,9305.5556640625,4333.33349609375,NA,70,70,NA,39,1,3,7,0,19,14,11,1,1,"No Small",1,5,1,1,0
"7019",8.49388818011488,1274877.66666667,1004877.6875,850000,NA,4884.822265625,4131.9443359375,NA,48,48,NA,34,1,3,7,0,15,13,45,1,1,"No Small",1,5,1,1,0
"7020",8.7513865617467,1300000,1300000,1200000,NA,6319.4443359375,5833.33349609375,NA,48,48,NA,42,0,4,7,0,16,20,2,1,1,"No Small",1,5,1,1,0
