Total_salary,Total_hour_salary,y_salary_m,y_salarySec_m,bin_male,age,maxEducLevel,college,oficio,p6210,p6210s1,p6240,relab,formal,ocu,dsi,totalHoursWorked,Log_Total_hour_salary,out_totalHoursWorked,out_Total_salary
1000000,4320.98779296875,1000000,NA,1,26,6,1,95,5,11,1,1,0,1,0,54,8.371239310880211,0,0
820857,4256.29541015625,737717,NA,0,36,4,0,54,3,5,1,3,1,1,0,45,8.356154438893771,0,0
820857,3990.27709960938,737717,NA,1,37,6,1,95,5,11,1,1,1,1,0,48,8.291615955996127,0,0
1000000,4666.66650390625,1000000,NA,1,25,4,0,84,3,5,1,1,0,1,0,50,8.448200285052053,0,0
300000,4666.66650390625,300000,NA,0,28,7,0,39,6,3,4,1,0,1,0,15,8.448200285052053,1,0
800000,3888.88891601562,800000,NA,1,27,7,0,33,6,2,1,1,1,1,0,48,8.265878770110776,0,0
737717,3586.12426757812,737717,NA,0,19,7,0,33,6,2,1,1,0,1,0,48,8.184827307100107,0,0
800217,3889.94384765625,737717,NA,0,37,6,1,45,5,11,1,1,1,1,0,48,8.266150001458499,0,0
1200000,5833.33349609375,1200000,NA,1,23,6,1,87,5,11,1,1,1,1,0,48,8.671343899145281,0,0
820857,3990.27709960938,737717,NA,0,48,5,0,55,4,6,1,1,1,1,0,48,8.291615955996127,0,0
882333.4375,4289.12109375,737717,NA,0,47,6,1,97,5,11,1,1,1,1,0,48,8.363837117680923,0,0
600000,2916.66674804688,600000,NA,1,33,6,1,53,5,11,1,1,0,1,0,48,7.9781967185853375,0,0
500000,2430.5556640625,500000,NA,0,33,6,1,53,5,11,1,1,0,1,0,48,7.795875178532452,0,0
650000,3159.72216796875,650000,NA,1,47,5,0,87,4,8,1,1,0,1,0,48,8.058239381186757,0,0
729000,4252.5,700000,NA,0,54,4,0,54,3,5,4,3,1,1,0,40,8.355262324270017,0,0
1183140,5751.375,1100000,NA,1,35,6,1,95,5,11,1,1,1,1,0,48,8.657194235639054,0,0
820857,3990.27709960938,737717,NA,1,31,5,0,39,4,9,1,1,1,1,0,48,8.291615955996127,0,0
1112140,5406.236328125,1000000,NA,1,32,7,0,87,6,2,1,1,1,1,0,48,8.595308441775257,0,0
1400000,8166.66650390625,1400000,NA,1,30,7,0,16,6,7,1,1,1,1,0,40,9.007816087934861,0,0
779000,3786.8056640625,750000,NA,0,41,6,1,84,5,11,1,1,0,1,0,48,8.239278109992103,0,0
720000,3500,720000,NA,0,34,5,0,53,4,8,1,1,1,1,0,48,8.160518247477505,0,0
820857,3990.27709960938,737717,NA,1,32,6,1,95,5,11,1,1,1,1,0,48,8.291615955996127,0,0
2106473.25,6826.53369140625,1940000,NA,1,32,7,0,97,6,2,3,1,1,1,0,72,8.828572311497707,0,0
827523.6875,4827.2216796875,737717,NA,0,28,7,0,33,6,2,1,1,1,1,0,40,8.482026359546415,0,0
1375140,6684.70849609375,1200000,NA,1,35,6,1,58,5,11,1,1,1,1,0,48,8.807577882914945,0,0
480000,4148.14794921875,480000,NA,0,34,3,0,54,3,3,4,3,0,1,0,27,8.330417236316707,0,0
882333.4375,5718.82763671875,737717,NA,1,27,7,0,44,6,4,1,1,1,1,0,36,8.651519104751353,0,0
2812500,21875,2500000,NA,0,30,7,0,13,6,8,6,2,1,1,0,30,9.993099711225815,0,0
2656000,12394.6669921875,2400000,NA,1,47,7,0,45,6,5,1,1,1,1,0,50,9.425021577806449,0,0
300000,1750,300000,NA,0,61,4,0,45,3,5,1,1,0,1,0,40,7.4673710669175595,0,0
737717,2868.8994140625,737717,NA,1,37,5,0,81,4,7,1,1,0,1,0,60,7.961683755785899,0,0
737717,3073.82080078125,737717,NA,1,36,7,0,45,6,5,1,1,0,1,0,56,8.03067662727285,0,0
800000,5185.18505859375,800000,NA,0,22,6,1,54,5,11,6,3,0,1,0,36,8.55356081117305,0,0
737717,2868.8994140625,737717,NA,1,45,6,1,58,5,11,1,1,1,1,0,60,7.961683755785899,0,0
1708140,8857.0224609375,1600000,NA,0,33,6,1,59,5,11,1,1,1,1,0,45,9.088965921759568,0,0
793383.6875,3856.72631835938,737717,NA,0,44,6,1,33,5,11,1,1,1,1,0,48,8.25757399856319,0,0
650000,6319.4443359375,550000,NA,0,33,6,1,39,5,11,4,1,1,1,0,24,8.751386561746703,1,0
879857,4277.08251953125,737717,NA,0,42,6,1,39,5,11,1,1,1,1,0,48,8.361026401828779,0,0
962740,2674.27783203125,850000,NA,1,24,5,0,42,4,6,1,1,1,1,0,84,7.891434653547714,1,0
1003973.3125,4880.42578125,850000,NA,0,22,7,0,33,6,2,1,1,1,1,0,48,8.492987745297258,0,0
700000,4083.33325195312,700000,NA,1,37,3,0,97,3,2,1,1,0,1,0,40,8.314668907374916,0,0
600000,2500,600000,NA,0,47,3,0,54,3,1,1,3,0,1,0,56,7.824046010856292,0,0
800000,2962.962890625,800000,NA,1,26,7,0,45,6,6,1,1,0,1,0,63,7.993945023237627,0,0
200000,1037.03698730469,200000,NA,0,23,6,1,54,5,11,1,3,0,1,0,45,6.944122875196819,0,0
882333.4375,5146.94482421875,737717,NA,0,25,7,0,11,6,5,1,1,1,1,0,40,8.54615857960671,0,0
800000,3888.88891601562,800000,NA,1,26,6,1,53,5,11,1,1,0,1,0,48,8.265878770110776,0,0
1891666.625,6305.55517578125,1700000,NA,1,33,7,0,58,6,3,1,2,1,1,0,70,8.749186297778904,0,0
1166473.375,5670.3564453125,1000000,NA,0,30,7,0,11,6,5,1,1,1,1,0,48,8.643007259880347,0,0
2688133.25,8711.54296875,2200000,NA,1,30,6,1,58,5,11,1,2,1,1,0,72,9.072404203267716,0,0
900000,3750,900000,NA,0,22,5,0,53,4,9,1,1,0,1,0,56,8.229511118964457,0,0
1500000,6250,1500000,NA,1,37,4,0,77,3,5,1,1,0,1,0,56,8.740336742730447,0,0
500000,2160.49389648438,500000,NA,0,36,4,0,53,3,5,6,1,0,1,0,54,7.678092130320268,0,0
320000,2488.88891601562,320000,NA,0,63,7,0,53,6,2,1,1,0,1,0,30,7.8195916714060445,0,0
900000,3500,900000,NA,1,32,7,0,53,6,3,1,1,0,1,0,60,8.160518247477505,0,0
1400000,7259.25927734375,1400000,NA,0,48,6,1,54,5,11,1,3,1,1,0,45,8.890033074699556,0,0
427500,12468.75,400000,NA,0,30,7,0,33,6,2,4,1,1,1,0,8,9.430980793072274,1,0
800000,3888.88891601562,800000,NA,0,32,7,0,45,6,2,1,1,0,1,0,48,8.265878770110776,0,0
1289806.625,6269.8935546875,1115000,NA,1,54,5,0,84,4,9,1,1,1,1,0,48,8.743514656559013,0,0
882523.6875,4290.0458984375,737717,NA,0,47,5,0,90,4,8,1,1,1,1,0,48,8.36405271080131,0,0
14000000,59393.9375,14000000,NA,1,50,7,0,11,6,8,1,1,1,1,0,55,10.991947437852463,0,1
3000000,10000,3000000,NA,0,50,7,0,42,6,5,1,1,1,1,0,70,9.210340371976184,0,0
2650000,12881.9443359375,2650000,NA,0,42,7,0,21,6,6,1,1,1,1,0,48,9.463581946024492,0,0
912523.6875,4435.87890625,737717,NA,1,40,6,1,37,5,11,6,1,1,1,0,48,8.397481050137788,0,0
1100000,18333.333984375,1100000,NA,1,39,7,0,36,6,5,4,1,0,1,0,14,9.81647621105786,1,0
962740,4679.986328125,850000,NA,0,24,7,0,59,6,2,1,1,1,1,0,48,8.451050467566613,0,0
883357,4294.0966796875,737717,NA,1,24,6,1,39,5,11,1,1,1,1,0,48,8.36499649324989,0,0
882333.4375,4289.12109375,737717,NA,1,24,7,0,38,6,2,1,1,1,1,0,48,8.363837117680923,0,0
911333.4375,4430.09326171875,737717,NA,1,25,6,1,58,5,11,1,1,1,1,0,48,8.3961759151243,0,0
560000,2074.07397460938,560000,NA,0,23,7,0,53,6,0,1,1,0,1,0,63,7.6372700557567645,0,0
1549806.625,9040.5390625,1300000,NA,1,40,7,0,39,6,3,1,1,1,1,0,40,9.109474082415899,0,0
6500000,37916.66796875,6000000,NA,0,40,7,0,11,6,6,1,1,1,1,0,40,10.543146082485746,0,0
1550000,9041.6669921875,1400000,NA,1,51,7,0,13,6,6,1,1,1,1,0,40,9.109598838176954,0,0
2625000,12760.4169921875,2500000,NA,1,29,7,0,8,6,5,1,1,1,1,0,48,9.454103236003332,0,0
2275000,11059.02734375,2100000,NA,1,48,7,0,30,6,3,6,1,1,1,0,48,9.311002327605987,0,0
1070666.625,5204.62939453125,1000000,NA,0,35,7,0,11,6,5,1,1,1,1,0,48,8.557303776694935,0,0
908190.3125,4414.81396484375,737717,NA,0,43,6,1,97,5,11,1,1,1,1,0,48,8.392720975082035,0,0
845857,4111.8046875,737717,NA,0,20,6,1,45,5,11,1,1,1,1,0,48,8.321617307830858,0,0
1030000,5006.9443359375,1000000,NA,0,30,6,1,30,5,11,1,1,1,1,0,48,8.518581095019796,0,0
40000,1166.66662597656,40000,NA,0,33,6,1,53,5,11,2,1,0,1,0,8,7.06190592393216,1,0
300000,1750,300000,NA,0,36,6,1,36,5,11,1,1,0,1,0,40,7.4673710669175595,0,0
800000,3888.88891601562,800000,NA,0,64,6,1,79,5,11,1,1,1,1,0,48,8.265878770110776,0,0
1000000,3535.353515625,1000000,NA,1,29,1,0,81,1,0,1,1,0,1,0,66,8.170568577750648,0,0
1000000,5833.33349609375,1000000,NA,1,21,4,0,97,3,5,1,1,0,1,0,40,8.671343899145281,0,0
1833333.375,7129.6298828125,1700000,NA,1,41,7,0,98,6,1,1,1,1,1,0,60,8.87201460221701,0,0
1487306.625,6940.76416015625,1300000,NA,0,40,6,1,21,5,11,1,1,1,1,0,50,8.845167156971842,0,0
1228973.375,7169.01123046875,1100000,NA,1,21,7,0,39,6,2,1,1,1,1,0,40,8.877523020383762,0,0
820857,3990.27709960938,737717,NA,0,20,6,1,39,5,11,1,1,1,1,0,48,8.291615955996127,0,0
1691666.625,8223.3798828125,1500000,NA,0,43,7,0,33,6,2,1,1,1,1,0,48,9.01473658149746,0,0
1166666.625,5671.2958984375,1100000,NA,1,21,6,1,45,5,11,6,1,1,1,0,48,8.643172924123736,0,0
14116666,68622.6796875,14000000,NA,0,53,7,0,32,6,3,1,2,1,1,0,48,11.1363783667648,0,1
848383.6875,4124.08740234375,737717,NA,1,26,6,1,81,5,11,1,1,1,1,0,48,8.324600038497078,0,0
1491500,7250.34716796875,1400000,NA,0,29,7,0,6,6,5,1,1,1,1,0,48,8.888804631939328,0,0
1224473.375,5952.30126953125,1000000,NA,0,37,7,0,39,6,3,1,1,1,1,0,48,8.691533191752661,0,0
2358140,13755.81640625,2100000,NA,0,26,7,0,7,6,5,1,1,1,1,0,40,9.52921702501427,0,0
1058140,5486.65185546875,900000,NA,0,42,6,1,39,5,11,1,1,1,1,0,45,8.610073486070016,0,0
907333.4375,4234.22265625,737717,NA,0,31,6,1,39,5,11,1,1,1,1,0,50,8.350955037995169,0,0
849857,2832.85668945312,737717,NA,1,25,7,0,3,6,3,1,1,1,1,0,70,7.949040912406667,0,0
1083333.375,5266.2041015625,1000000,NA,1,63,5,0,58,4,7,6,1,1,1,0,48,8.569065097672524,0,0
1333333.375,6481.4814453125,1300000,NA,0,33,6,1,45,5,11,1,1,1,1,0,48,8.776704381320965,0,0
970000,3772.22216796875,970000,NA,1,38,5,0,58,4,6,1,1,1,1,0,60,8.235419541268259,0,0
800000,3888.88891601562,800000,NA,0,56,4,0,54,3,5,1,3,1,1,0,48,8.265878770110776,0,0
3250000,15798.611328125,3000000,NA,0,30,7,0,39,6,6,1,2,1,1,0,48,9.667677324527451,0,0
1166473.375,4187.34033203125,1000000,NA,1,27,6,1,37,5,11,1,1,1,1,0,65,8.33982104574219,0,0
882333.4375,3812.55200195312,737717,NA,1,57,5,0,45,4,6,1,1,1,1,0,54,8.246054060679201,0,0
737717,4303.34912109375,737717,NA,0,21,7,0,3,6,3,1,1,0,1,0,40,8.367148863894064,0,0
2408333.25,11707.17578125,2200000,NA,1,48,7,0,70,6,5,1,1,1,1,0,48,9.3679572474220425,0,0
2058333.375,10005.787109375,1900000,NA,0,40,7,0,21,6,5,6,1,1,1,0,48,9.210918915525085,0,0
330000,9625,330000,NA,0,25,7,0,59,6,6,6,1,0,1,0,8,9.172119159155985,1,0
800000,3888.88891601562,800000,NA,1,58,4,0,95,3,5,1,1,1,1,0,48,8.265878770110776,0,0
983140,5097.76318359375,900000,NA,0,27,7,0,21,6,5,1,1,1,1,0,45,8.536557131050849,0,0
883357,3122.97924804688,737717,NA,0,23,7,0,59,6,1,1,1,1,1,0,66,8.046542712383282,0,0
737717,3442.67944335938,737717,NA,1,21,6,1,39,5,11,1,1,0,1,0,50,8.14400535512938,0,0
820857,3830.666015625,737717,NA,0,45,5,0,54,4,7,1,3,1,1,0,50,8.25079396147587,0,0
1007806.6875,4899.06005859375,800000,NA,1,36,7,0,37,6,4,1,1,1,1,0,48,8.496798640921206,0,0
668140,2292.63720703125,540000,NA,0,55,5,0,54,4,8,1,3,1,1,0,68,7.737458052734968,0,0
882333.4375,4289.12109375,737717,NA,0,37,6,1,45,5,11,1,1,1,1,0,48,8.363837117680923,0,0
1316666.75,6400.46337890625,1200000,NA,1,25,7,0,2,6,5,1,1,1,1,0,48,8.764125669680897,0,0
2395666.5,11645.6005859375,2200000,NA,0,24,7,0,45,6,2,1,1,1,1,0,48,9.362683755564516,0,0
1028806.6875,6001.37255859375,850000,NA,0,34,6,1,77,5,11,1,1,1,1,0,40,8.699743481814291,0,0
799193.4375,3884.96801757812,737717,NA,1,54,4,0,83,3,5,6,1,1,1,0,48,8.264870030484238,0,0
240000,5600,240000,NA,0,43,7,0,55,6,2,6,1,0,1,0,10,8.630521876723241,1,0
3125000,24305.5546875,3000000,NA,1,59,7,0,13,6,6,6,2,1,1,0,30,10.098460191169355,0,0
1000000,4320.98779296875,1000000,NA,1,24,6,1,87,5,11,1,1,0,1,0,54,8.371239310880211,0,0
800217,3889.94384765625,737717,NA,0,23,7,0,39,6,1,1,1,1,1,0,48,8.266150001458499,0,0
200000,666.666687011719,200000,NA,0,49,4,0,54,3,5,4,3,0,1,0,70,6.502290201391551,0,0
1173616.375,5705.07958984375,1000000,NA,1,50,6,1,58,5,11,1,1,1,1,0,48,8.64911221309172,0,0
1003973.3125,4685.208984375,850000,NA,1,23,3,0,85,3,4,6,1,1,1,0,50,8.452165800801454,0,0
300000,1750,300000,NA,1,72,3,0,58,3,3,1,1,0,1,0,40,7.4673710669175595,0,0
1019000,3962.77783203125,990000,NA,1,46,5,0,58,4,9,1,1,1,1,0,60,8.284700531066687,0,0
1800000,8750,1800000,NA,1,54,7,0,21,6,5,1,1,1,1,0,48,9.07680897935166,0,0
4116666.75,32018.51953125,3800000,NA,0,50,7,0,13,6,7,1,2,1,1,0,30,10.374069749730708,0,0
1816473.375,8830.0791015625,1600000,NA,0,27,7,0,2,6,6,1,1,1,1,0,48,9.08591925183223,0,0
820140,3299.41381835938,737000,NA,0,46,3,0,55,3,3,1,3,1,1,0,58,8.101500100876164,0,0
1516666.625,7077.77734375,1400000,NA,1,48,4,0,97,3,5,1,1,1,1,0,50,8.864715202901428,0,0
13000000,75833.3359375,13000000,NA,0,51,7,0,11,6,5,1,1,1,1,0,40,11.236293263045692,0,1
900000,4375,900000,NA,0,28,7,0,18,6,5,1,1,0,1,0,48,8.383661798791715,0,0
882333.4375,4289.12109375,737717,NA,1,32,4,0,55,3,5,1,1,1,1,0,48,8.363837117680923,0,0
917123.6875,4458.240234375,737717,NA,0,50,6,1,97,5,11,1,1,1,1,0,48,8.40250940086872,0,0
450000,1666.66662597656,450000,NA,0,29,5,0,53,4,7,1,1,0,1,0,63,7.418580878334064,0,0
911333.4375,4430.09326171875,737717,NA,1,34,6,1,37,5,11,1,1,1,1,0,48,8.3961759151243,0,0
3575000,23171.296875,3300000,NA,0,62,7,0,13,6,6,1,2,1,1,0,36,10.050669588022318,0,0
650000,7583.33349609375,600000,NA,0,46,5,0,54,4,9,1,3,0,1,0,20,8.933708157173898,1,0
947523.6875,5527.2216796875,737717,NA,0,25,7,0,32,6,1,1,1,1,1,0,40,8.617440559530387,0,0
880857,4281.94384765625,737717,NA,1,26,6,1,85,5,11,1,1,1,1,0,48,8.362162355485001,0,0
1058140,5143.736328125,900000,NA,1,53,6,1,97,5,11,1,1,1,1,0,48,8.54553500646316,0,0
758333.3125,7372.68505859375,700000,NA,0,58,4,0,54,3,5,6,3,0,1,0,24,8.90553724157396,1,0
829193.4375,4030.80151367188,737717,NA,1,42,4,0,55,3,5,6,1,1,1,0,48,8.301720521932593,0,0
2925000,8531.25,1900000,NA,1,34,7,0,58,6,2,1,2,1,1,0,80,9.05149117136737,1,0
3933333.5,13111.111328125,1900000,NA,0,25,7,0,58,6,5,4,2,1,1,0,70,9.48121534266349,0,0
5616666.5,32763.888671875,5200000,NA,0,43,7,0,8,6,6,1,1,1,1,0,40,10.397082232750188,0,0
900000,4375,900000,NA,0,28,4,0,54,3,5,1,3,1,1,0,48,8.383661798791715,0,0
4500000,26250,4000000,NA,0,54,7,0,6,6,6,1,2,1,1,0,40,10.17542126801977,0,0
3000000,14583.3330078125,3000000,NA,0,45,7,0,11,6,5,1,1,1,1,0,48,9.587634580796221,0,0
737717,3586.12426757812,737717,NA,1,22,6,1,62,5,11,1,1,1,1,0,48,8.184827307100107,0,0
1300000,6066.66650390625,1200000,NA,1,25,7,0,39,6,5,6,1,1,1,0,50,8.710564557568137,0,0
812717,3950.70751953125,737717,NA,1,53,6,1,58,5,11,1,1,1,1,0,48,8.28164996072397,0,0
1353140,6577.763671875,1270000,NA,1,31,6,1,19,5,11,1,1,1,1,0,48,8.791450099055115,0,0
785000,3815.97216796875,785000,NA,0,54,6,1,54,5,11,1,1,1,1,0,48,8.246950739032341,0,0
1112440,5407.6943359375,1000000,NA,1,25,6,1,97,5,11,1,1,1,1,0,48,8.595578095403829,0,0
1166473.375,5670.3564453125,1000000,NA,0,23,7,0,32,6,2,1,1,1,1,0,48,8.643007259880347,0,0
976890,4748.77099609375,825000,NA,1,35,6,1,39,5,11,1,1,1,1,0,48,8.465641125885849,0,0
949806.6875,4617.11572265625,800000,NA,1,58,5,0,97,4,7,1,1,1,1,0,48,8.437525486662503,0,0
350000,4537.037109375,350000,NA,1,30,6,1,95,5,11,2,1,0,1,0,18,8.420029458906468,1,0
6694623.5,32543.30859375,6041191,NA,1,62,7,0,19,6,7,1,2,1,1,0,48,10.390327053346976,0,1
2131000,10359.02734375,2131000,NA,0,54,7,0,32,6,3,1,1,1,1,0,48,9.245613625667515,0,0
1230000,5979.16650390625,1000000,NA,0,22,7,0,33,6,4,1,1,1,1,0,48,8.696036456612612,0,0
1546266.625,6442.77783203125,1400000,NA,1,28,7,0,3,6,1,6,1,1,1,0,56,8.770715066475404,0,0
800217,3889.94384765625,737717,NA,1,32,6,1,39,5,11,1,1,1,1,0,48,8.266150001458499,0,0
882333.4375,4289.12109375,737717,NA,0,19,6,1,45,5,11,1,1,1,1,0,48,8.363837117680923,0,0
1224473.375,5952.30126953125,1000000,NA,1,27,6,1,39,5,11,1,1,1,1,0,48,8.691533191752661,0,0
1625000,9479.1669921875,1500000,NA,1,28,7,0,33,6,4,1,1,1,1,0,40,9.156851721365856,0,0
754383.6875,3667.14282226562,737717,NA,0,38,7,0,33,6,0,1,1,1,1,0,48,8.207168115299135,0,0
1503806.75,7310.171875,1150000,NA,0,54,6,1,39,5,11,6,2,1,1,0,48,8.897022064779316,0,0
1200000,7000,1200000,NA,0,40,7,0,59,6,2,1,1,1,1,0,40,8.85366542803745,0,0
1283140,7484.9833984375,1200000,NA,0,24,7,0,12,6,6,1,1,1,1,0,40,8.920654078873648,0,0
882333.4375,4289.12109375,737717,NA,0,48,6,1,45,5,11,6,1,1,1,0,48,8.363837117680923,0,0
1195473.375,4291.44287109375,1000000,NA,1,46,6,1,53,5,11,1,1,1,1,0,65,8.364378288962888,0,0
820857,3990.27709960938,737717,NA,0,21,7,0,39,6,2,1,1,1,1,0,48,8.291615955996127,0,0
400000,2333.33325195312,400000,NA,0,40,5,0,55,4,6,1,1,0,1,0,40,7.755053104492106,0,0
1000000,4861.111328125,900000,NA,1,46,6,1,53,5,11,1,1,1,1,0,48,8.489022359092397,0,0
1100000,5347.22216796875,900000,NA,0,20,6,1,45,5,11,1,1,1,1,0,48,8.584332484107762,0,0
600000,3500,600000,NA,0,46,6,1,54,5,10,1,1,0,1,0,40,8.160518247477505,0,0
1383140,6723.59716796875,1200000,NA,1,46,5,0,53,4,8,1,1,1,1,0,48,8.813378583151575,0,0
1712000,8322.22265625,1500000,NA,0,38,7,0,32,6,3,1,2,1,1,0,48,9.02668464432196,0,0
480000,1866.66662597656,480000,NA,0,40,5,0,51,4,7,1,1,0,1,0,60,7.531909566256859,0,0
250000,1215.27783203125,250000,NA,1,42,4,0,53,3,5,1,1,0,1,0,48,7.102727997972506,0,0
700000,3402.77783203125,700000,NA,1,38,6,1,98,5,11,1,1,0,1,0,48,8.132347386454686,0,0
787000,3060.5556640625,787000,NA,0,48,6,1,54,5,11,1,3,0,1,0,60,8.026351768023947,0,0
964806.6875,4690.03271484375,850000,NA,1,35,6,1,97,5,11,1,1,1,1,0,48,8.453194836862425,0,0
912500,4435.763671875,850000,NA,1,23,6,1,34,5,11,1,1,1,1,0,48,8.397455072000371,0,0
1225473.375,3404.0927734375,1000000,NA,1,35,6,1,58,5,11,1,1,1,1,0,84,8.13273374356321,1,0
1170306.625,5688.99072265625,1040000,NA,1,22,6,1,58,5,11,1,1,1,1,0,48,8.646288133998087,0,0
2100000,8166.66650390625,1800000,NA,1,32,7,0,58,6,3,1,2,1,1,0,60,9.007816087934861,0,0
810383.6875,3939.365234375,737717,NA,0,34,7,0,59,6,3,1,1,1,1,0,48,8.278774881286038,0,0
1049166.625,4220.78515625,970000,NA,1,34,6,1,85,5,11,1,1,1,1,0,58,8.347776445707202,0,0
1053806.75,4728.6201171875,850000,50000,0,25,7,0,45,6,2,1,1,1,1,0,52,8.461388708943009,0,0
750000,5833.33349609375,750000,NA,1,28,6,1,97,5,11,1,1,0,1,0,30,8.671343899145281,0,0
1950000,9479.1669921875,1800000,NA,0,59,7,0,39,6,3,6,1,1,1,0,48,9.156851721365856,0,0
2141666.75,10410.8798828125,1900000,NA,1,30,7,0,34,6,7,1,1,1,1,0,48,9.25060668088178,0,0
1753973.375,6821.0078125,1000000,650000,1,32,7,0,3,6,2,1,1,1,1,0,60,8.827762513013981,0,0
1082333.375,5261.3427734375,737717,NA,1,37,6,1,58,5,11,1,1,1,1,0,48,8.568141553274527,0,0
2491666.75,9689.8154296875,2300000,NA,1,34,7,0,39,6,7,1,1,1,1,0,60,9.178830657199535,0,0
949806.6875,5540.5390625,800000,NA,0,55,5,0,53,4,8,1,1,1,1,0,40,8.619847078707993,0,0
983140,5734.9833984375,900000,NA,1,36,7,0,39,6,1,1,1,1,1,0,40,8.65434013477942,0,0
1800000,8750,1800000,NA,1,56,7,0,93,6,1,1,1,1,1,0,48,9.07680897935166,0,0
821157,3991.7353515625,737717,NA,0,43,6,1,53,5,11,1,1,1,1,0,48,8.291981340534992,0,0
2001000,9727.0830078125,1800000,NA,1,50,6,1,92,5,11,1,1,1,1,0,48,9.182669336585727,0,0
2333333.5,11342.59375,2000000,NA,0,52,7,0,12,6,5,1,2,1,1,0,48,9.336320276877556,0,0
850000,4958.33349609375,850000,NA,0,50,5,0,58,4,6,1,1,0,1,0,40,8.50882497457135,0,0
1300000,6319.4443359375,1200000,NA,1,56,4,0,95,3,5,1,1,1,1,0,48,8.751386561746703,0,0
884000,4297.22216796875,800000,NA,0,21,7,0,3,6,4,1,1,1,1,0,48,8.365724085479805,0,0
6666666.5,31111.109375,6000000,NA,1,50,7,0,21,6,3,1,1,1,1,0,50,10.345320249011595,0,1
820857,3990.27709960938,737717,NA,1,24,6,1,39,5,11,1,1,1,1,0,48,8.291615955996127,0,0
1401473.375,7108.9228515625,900000,NA,1,22,6,1,39,5,11,1,1,1,1,0,46,8.869106013649821,0,0
1920640,8148.169921875,1050000,NA,0,50,6,1,13,5,11,1,1,1,1,0,55,9.005548631556712,0,0
1531666.625,7007.625,1500000,NA,1,26,7,0,87,6,1,1,1,1,1,0,51,8.85475412091053,0,0
1162973.375,5653.3427734375,970000,NA,1,31,6,1,98,5,11,1,1,1,1,0,48,8.640002290506137,0,0
1625666.625,9483.0556640625,1400000,NA,0,30,7,0,39,6,1,1,1,1,1,0,40,9.157261870745494,0,0
300000,4666.66650390625,300000,NA,0,43,6,1,45,5,10,4,1,0,1,0,15,8.448200285052053,1,0
1316666.625,6400.462890625,1200000,NA,1,41,5,0,85,4,9,1,1,1,1,0,48,8.764125593392473,0,0
4500000,21875,4000000,NA,1,49,7,0,12,6,7,1,2,1,1,0,48,9.993099711225815,0,0
7000000,34027.77734375,7000000,NA,1,55,7,0,5,6,5,1,1,1,1,0,48,10.434932450749752,0,1
400000,1333.33337402344,400000,NA,0,19,6,1,45,5,11,1,1,0,1,0,70,7.195437381951497,0,0
1174806.625,5710.86572265625,1000000,NA,0,26,6,1,38,5,11,1,1,1,1,0,48,8.650125906333862,0,0
2083333.375,12152.7783203125,2000000,NA,0,25,7,0,39,6,5,1,1,1,1,0,40,9.405313090966553,0,0
500000,9722.22265625,500000,NA,0,48,7,0,11,6,5,4,1,0,1,0,12,9.182169539652342,1,0
820857,3990.27709960938,737717,NA,1,37,5,0,62,4,6,1,1,1,1,0,48,8.291615955996127,0,0
1100000,5133.33349609375,1100000,NA,1,69,3,0,90,3,2,1,1,0,1,0,50,8.543510531440186,0,0
140000,6533.33349609375,140000,NA,1,68,4,0,54,3,5,6,3,0,1,0,5,8.784672581462807,1,0
1170666.625,5690.74072265625,1100000,NA,0,33,7,0,33,6,2,1,1,1,1,0,48,8.646595698376421,0,0
864857,4204.166015625,737717,NA,1,26,6,1,75,5,11,1,1,1,1,0,48,8.34383122113745,0,0
883357,4294.0966796875,737717,NA,0,53,5,0,80,4,8,6,1,1,1,0,48,8.36499649324989,0,0
800000,3888.88891601562,800000,NA,0,47,5,0,45,4,7,1,1,0,1,0,48,8.265878770110776,0,0
800000,3888.88891601562,800000,NA,1,25,6,1,95,5,11,1,1,0,1,0,48,8.265878770110776,0,0
883357,4294.0966796875,737717,NA,0,52,5,0,59,4,7,1,1,1,1,0,48,8.36499649324989,0,0
950000,4030.30297851562,900000,NA,1,24,6,1,77,5,11,1,1,0,1,0,55,8.301596832887903,0,0
1000000,4861.111328125,1000000,NA,1,22,7,0,8,6,5,1,1,1,1,0,48,8.489022359092397,0,0
2166666.75,14043.2099609375,2000000,NA,1,44,7,0,6,6,5,1,1,1,1,0,36,9.54989428114442,0,0
16233333,94694.4453125,13500000,NA,0,62,7,0,21,6,7,1,2,1,1,0,40,11.458410621830842,0,1
911333.4375,4430.09326171875,737717,NA,0,41,7,0,39,6,4,1,1,1,1,0,48,8.3961759151243,0,0
1679000,8161.8056640625,1500000,NA,1,38,7,0,42,6,3,1,1,1,1,0,48,9.007220705839423,0,0
1056000,3520,1000000,NA,0,38,3,0,51,3,4,1,1,0,1,0,70,8.166216268592143,0,0
1200000,4000,1200000,NA,1,39,3,0,77,3,1,1,1,0,1,0,70,8.294049640102028,0,0
804383.6875,4692.23828125,737717,NA,0,38,6,1,54,5,11,1,3,0,1,0,40,8.45366499306401,0,0
882333.4375,4289.12109375,737717,NA,0,53,4,0,55,3,5,1,1,1,1,0,48,8.363837117680923,0,0
1000000,4861.111328125,1000000,NA,0,42,7,0,32,6,5,1,2,1,1,0,48,8.489022359092397,0,0
904190.3125,3516.29565429688,737717,NA,1,26,5,0,58,4,8,1,1,1,1,0,60,8.165163343522659,0,0
